timestamp,action,position,velocity
1727673079.8880684,0.960296630859375,-0.46845648,0.007968421
1727673079.9218054,0.999969482421875,-0.4593998,0.009056692
1727673079.955484,0.999969482421875,-0.44932166,0.010078125
1727673079.9890704,0.999969482421875,-0.43829605,0.011025599
1727673080.0228388,0.999969482421875,-0.4264033,0.011892743
1727673080.056321,0.999969482421875,-0.4137293,0.012674018
1727673080.089065,0.999969482421875,-0.40036452,0.013364791
1727673080.1231968,0.999969482421875,-0.3864031,0.013961399
1727673080.157416,0.999969482421875,-0.37194192,0.014461192
1727673080.1901586,0.999969482421875,-0.35707936,0.014862557
1727673080.2241364,0.999969482421875,-0.34191445,0.015164916
1727673080.2599566,0.999969482421875,-0.32654575,0.015368712
1727673080.2911227,0.999969482421875,-0.31107038,0.015475357
1727673080.3251054,0.999969482421875,-0.29558322,0.015487169
1727673080.3584237,0.999969482421875,-0.28017592,0.015407287
1727673080.391541,0.999969482421875,-0.26493636,0.015239567
1727673080.4244444,0.999969482421875,-0.24994789,0.014988468
1727673080.458518,0.999969482421875,-0.23528896,0.0146589335
1727673080.4916444,0.83331298828125,-0.22128269,0.014006279
1727673080.5261211,0.579345703125,-0.20837647,0.01290623
1727673080.5600257,0.15081787109375,-0.19727123,0.011105238
1727673080.5932353,0.0,-0.18824081,0.009030413
1727673080.6271472,0.0,-0.18132225,0.00691857
1727673080.6611369,0.0,-0.17654283,0.004779414
1727673080.6953926,0.0,-0.1739209,0.0026219268
1727673080.729028,0.0,-0.17346632,0.00045457188
1727673080.762562,0.0,-0.17518081,-0.0017144803
1727673080.7954211,0.0,-0.17905791,-0.0038771103
1727673080.8285332,0.0,-0.18508291,-0.006025006
1727673080.861533,0.0,-0.19323234,-0.008149429
1727673080.8951783,0.0,-0.20347334,-0.010241001
1727673080.9285336,-0.015625,-0.21578631,-0.012312957
1727673080.9611218,-0.0625,-0.23018721,-0.014400906
1727673080.9955375,-0.1171875,-0.24669112,-0.016503908
1727673081.0282495,-0.2421875,-0.26540437,-0.018713236
1727673081.0613768,-0.3984375,-0.2864638,-0.021059439
1727673081.0954611,-0.5546875,-0.30998752,-0.023523716
1727673081.1294084,-0.7421875,-0.33611917,-0.026131658
1727673081.1625042,-0.8671875,-0.36488473,-0.028765567
1727673081.1951158,-0.953125,-0.39622587,-0.03134114
1727673081.228391,-0.96875,-0.42995235,-0.033726484
1727673081.2609305,-0.9765625,-0.46583682,-0.035884473
1727673081.2956913,-0.9765625,-0.50361717,-0.037780367
1727673081.3297572,-0.9765625,-0.54301214,-0.039394982
1727673081.3633285,-0.9765625,-0.58372647,-0.04071431
1727673081.3965087,-0.9765625,-0.6254571,-0.041730635
1727673081.4295483,-0.9765625,-0.6679005,-0.042443376
1727673081.4619353,-0.984375,-0.7107717,-0.042871166
1727673081.4961493,-0.921875,-0.7536945,-0.0429228
1727673081.5292788,-0.8359375,-0.7962793,-0.042584807
1727673081.5630982,-0.7578125,-0.8381763,-0.041897006
1727673081.5963762,-0.6875,-0.8790802,-0.04090387
1727673081.6294348,-0.5390625,-0.9186039,-0.039523743
1727673081.6625357,-0.2578125,-0.9561981,-0.0375942
1727673081.695117,-0.0703125,-0.99149036,-0.03529225
1727673081.7292848,0.0,-1.0243175,-0.03282708
1727673081.762492,0.0,-1.0546504,-0.030332966
1727673081.7951722,0.0,-1.082484,-0.02783359
1727673081.8293629,0.0,-1.1078316,-0.025347585
1727673081.8623767,0.0,-1.1307204,-0.022888832
1727673081.895679,0.0,-1.1511873,-0.020466903
1727673081.9283488,0.0,-1.1692749,-0.018087575
1727673081.961607,0.0,-1.1850283,-0.015753368
1727673081.9953947,0.0,-1.1984924,-0.01346406
1727673082.0293033,0.015899658203125,-1.2,0.0
1727673082.063445,0.079376220703125,-1.1976391,0.0023609602
1727673082.0977185,0.12701416015625,-1.192838,0.004801157
1727673082.1311808,0.19049072265625,-1.185486,0.0073520397
1727673082.165264,0.253997802734375,-1.175465,0.010020963
1727673082.1993146,0.309539794921875,-1.1626625,0.012802455
1727673082.2325366,0.357147216796875,-1.1469728,0.015689682
1727673082.2653434,0.404754638671875,-1.1282871,0.018685654
1727673082.2984536,0.4444580078125,-1.1065084,0.02177873
1727673082.3315573,0.5,-1.0815191,0.02498926
1727673082.3644378,0.5396728515625,-1.0532336,0.02828553
1727673082.397471,0.579345703125,-1.0215795,0.031654138
1727673082.4301288,0.634918212890625,-0.98648036,0.035099138
1727673082.4637547,0.682525634765625,-0.9478988,0.038581565
1727673082.497416,0.738067626953125,-0.90582025,0.04207856
1727673082.5310893,0.78570556640625,-0.8602846,0.04553561
1727673082.564235,0.80950927734375,-0.8114176,0.04886703
1727673082.5978763,0.81744384765625,-0.75942415,0.051993426
1727673082.631523,0.83331298828125,-0.704556,0.05486819
1727673082.6644194,0.83331298828125,-0.64714634,0.05740965
1727673082.6979465,0.84124755859375,-0.5875693,0.05957706
1727673082.7314186,0.84918212890625,-0.5262416,0.06132767
1727673082.765436,0.85711669921875,-0.46360844,0.062633164
1727673082.7994633,0.86505126953125,-0.4001252,0.06348324
1727673082.8329697,0.86505126953125,-0.3362494,0.063875794
1727673082.8665462,0.86505126953125,-0.27240834,0.06384107
1727673082.8987632,0.87298583984375,-0.20896842,0.06343993
1727673082.9325821,0.87298583984375,-0.14624363,0.06272479
1727673082.9673004,0.87298583984375,-0.08447259,0.061771043
1727673083.0004697,0.87298583984375,-0.023812221,0.06066037
1727673083.033269,0.87298583984375,0.035664003,0.059476227
1727673083.0667543,0.87298583984375,0.093964,0.0583
1727673083.1007586,0.87298583984375,0.15117216,0.05720815
1727673083.1353068,0.87298583984375,0.2074425,0.05627035
1727673083.1684546,0.87298583984375,0.262991,0.05554852
1727673083.2016728,0.87298583984375,0.31808758,0.055096563
1727673083.2353678,0.87298583984375,0.3730481,0.054960515
1727673083.26806,0.87298583984375,0.42822695,0.055178862
1727673083.30185,0.87298583984375,0.4840097,0.055782773
