timestamp,action,position,velocity
1727673027.6264992,-0.390625,-0.94546825,-0.009440105
1727673027.6597214,-0.09375,-0.9526645,-0.007196254
1727673027.6938574,0.0,-0.95746064,-0.0047961175
1727673027.727252,0.0,-0.9598468,-0.0023861649
1727673027.7607574,0.0,-0.9598183,2.848601e-05
1727673027.7954245,0.0,-0.9573752,0.0024430815
1727673027.8284569,0.0,-0.95252234,0.004852864
1727673027.8620613,0.0,-0.94526964,0.007252702
1727673027.8957198,0.0,-0.9356329,0.00963673
1727673027.9293208,0.0,-0.9236349,0.011998007
1727673027.9625225,0.0,-0.9093067,0.014328203
1727673027.9954636,0.0,-0.89268935,0.01661733
1727673028.0281677,0.0,-0.8738358,0.018853536
1727673028.0614617,0.0,-0.8528128,0.021022977
1727673028.0952766,0.261932373046875,-0.8293101,0.0235027
1727673028.1293683,0.75396728515625,-0.8026918,0.026618306
1727673028.1622882,0.999969482421875,-0.7727165,0.029975321
1727673028.1951344,0.999969482421875,-0.739542,0.033174526
1727673028.2285686,0.999969482421875,-0.7033589,0.036183123
1727673028.2610295,0.999969482421875,-0.664392,0.03896687
1727673028.2950737,0.999969482421875,-0.62290037,0.041491657
1727673028.3295674,0.999969482421875,-0.57917494,0.043725405
1727673028.3621962,0.999969482421875,-0.5335347,0.045640253
1727673028.3964832,0.999969482421875,-0.48632,0.047214717
1727673028.4300802,0.999969482421875,-0.43788433,0.048435662
1727673028.463365,0.999969482421875,-0.38858452,0.049299818
1727673028.4971015,0.999969482421875,-0.33876988,0.049814627
1727673028.5309417,0.999969482421875,-0.28877157,0.049998313
1727673028.5651722,0.999969482421875,-0.2388924,0.04987917
1727673028.5985508,0.999969482421875,-0.18939826,0.049494144
1727673028.6311383,0.999969482421875,-0.14051135,0.048886914
1727673028.6652827,0.999969482421875,-0.09240564,0.048105713
1727673028.6990395,0.999969482421875,-0.045204524,0.047201116
1727673028.7324405,0.999969482421875,0.0010194995,0.046224024
1727673028.7662098,0.999969482421875,0.04624349,0.04522399
1727673028.7988136,0.999969482421875,0.09049145,0.044247963
1727673028.8324795,0.999969482421875,0.13383092,0.043339476
1727673028.8651927,0.999969482421875,0.17636916,0.042538233
1727673028.8991368,0.999969482421875,0.2182492,0.04188004
1727673028.9334643,0.999969482421875,0.2596462,0.04139699
1727673028.9660468,0.999969482421875,0.300764,0.041117795
1727673029.0001585,0.999969482421875,0.34183222,0.041068215
1727673029.0343542,0.999969482421875,0.3831037,0.04127148
1727673029.0682654,0.999969482421875,0.42485234,0.041748647
1727673029.1020396,0.999969482421875,0.46737114,0.042518787
