timestamp,action,position,velocity
1727832684.6327198,0.0,-0.35003376,0.035286933
1727832684.6668189,0.0,-0.31599054,0.034043226
1727832684.7014859,0.0,-0.28340563,0.0325849
1727832684.7349257,0.0,-0.25247028,0.030935347
1727832684.7699516,0.0,-0.22335148,0.029118804
1727832684.8032937,0.0,-0.19619215,0.027159335
1727832684.8370147,0.0,-0.17111214,0.025080005
1727832684.8708944,0.0,-0.14820991,0.022902228
1727832684.9056156,0.0,-0.12756461,0.020645304
1727832684.9398859,0.0,-0.10923846,0.018326148
1727832684.973255,0.0,-0.093279265,0.015959198
1727832685.0064657,0.0,-0.079722814,0.013556447
1727832685.0401766,0.0,-0.06859521,0.011127609
1727832685.0725532,0.0,-0.05991485,0.008680357
1727832685.1061046,0.0,-0.053694215,0.006220633
1727832685.1390696,0.0,-0.049941216,0.0037529976
1727832685.1721914,0.0,-0.04866021,0.001281004
1727832685.2064252,0.0,-0.049852617,-0.0011924052
1727832685.2401829,0.0,-0.053517114,-0.003664498
1727832685.2737358,0.0,-0.05964946,-0.006132346
1727832685.3073308,0.0,-0.06824189,-0.008592425
1727832685.3414514,0.0,-0.079282105,-0.011040217
1727832685.3745308,0.0,-0.09275194,-0.013469837
1727832685.407703,0.0,-0.10862562,-0.015873676
1727832685.441815,0.0,-0.12686773,-0.018242102
1727832685.4754765,0.0,-0.14743093,-0.020563204
1727832685.5099676,0.0,-0.17025356,-0.022822635
1727832685.5435288,0.0,-0.19525713,-0.025003567
1727832685.5765188,0.0,-0.2223439,-0.027086781
1727832685.61019,0.0,-0.25139484,-0.029050935
1727832685.6429236,0.0,-0.28226784,-0.03087301
1727832685.6777773,0.0,-0.3147968,-0.032528963
1727832685.7111015,0.0,-0.34879136,-0.033994555
1727832685.7440157,0.0,-0.3840377,-0.03524634
1727832685.778252,-0.0625,-0.42039418,-0.036356483
1727832685.8112185,-0.2109375,-0.4578288,-0.037434615
1727832685.8449166,-0.3671875,-0.49630427,-0.038475476
1727832685.8785856,-0.421875,-0.53561705,-0.03931277
1727832685.9120421,-0.4375,-0.57549596,-0.0398789
1727832685.944745,-0.4453125,-0.6156552,-0.04015921
1727832685.9791026,-0.453125,-0.6558124,-0.040157218
1727832686.0131273,-0.453125,-0.6956835,-0.0398711
1727832686.046921,-0.453125,-0.7350002,-0.03931672
1727832686.0799155,-0.328125,-0.77332777,-0.038327567
1727832686.1139438,-0.234375,-0.8103043,-0.03697652
1727832686.1481829,-0.21875,-0.84571415,-0.03540985
1727832686.181056,-0.203125,-0.87937164,-0.0336575
1727832686.2148113,-0.171875,-0.91109717,-0.031725537
1727832686.2480354,-0.0703125,-0.94063365,-0.029536514
1727832686.2819483,-0.0078125,-0.96780854,-0.027174901
1727832686.3152213,0.0,-0.992554,-0.024745472
1727832686.348865,0.0,-1.014833,-0.022278989
1727832686.382752,0.0,-1.0346237,-0.019790763
1727832686.4170022,0.0,-1.0519162,-0.017292542
1727832686.4509282,0.0,-1.066709,-0.0147927925
1727832686.484149,0.0,-1.0790061,-0.012297074
1727832686.5179155,0.0,-1.0888145,-0.009808448
1727832686.5518608,0.0,-1.0961424,-0.0073279077
1727832686.5859668,0.0,-1.1009972,-0.00485481
1727832686.6199403,0.0,-1.1033845,-0.0023873013
1727832686.6539328,0.0,-1.1033072,7.726677e-05
1727832686.687037,0.0,-1.1007653,0.002541932
1727832686.7205098,0.0,-1.0957556,0.0050097196
1727832686.7536778,0.0,-1.0882723,0.00748324
1727832686.7878654,0.079376220703125,-1.078189,0.0100833485
1727832686.8220696,0.317474365234375,-1.0651402,0.013048762
1727832686.8563492,0.452392578125,-1.0489165,0.01622373
1727832686.8898797,0.5238037109375,-1.029407,0.019509403
1727832686.9243581,0.5634765625,-1.0065559,0.022851057
1727832686.9570212,0.587310791015625,-0.98034245,0.026213465
1727832686.990878,0.611114501953125,-0.95076245,0.029580023
1727832687.0240674,0.650787353515625,-0.91781014,0.03295231
1727832687.0578125,0.674591064453125,-0.88153195,0.03627821
1727832687.091313,0.698394775390625,-0.8420086,0.03952335
1727832687.1249335,0.746002197265625,-0.7993251,0.042683467
1727832687.159249,0.81744384765625,-0.7535754,0.045749694
1727832687.1929834,0.84918212890625,-0.7049607,0.048614673
1727832687.2264996,0.88092041015625,-0.6537306,0.051230144
1727832687.2597315,0.89678955078125,-0.6002039,0.053526714
1727832687.2918282,0.89678955078125,-0.5447625,0.055441394
1727832687.326431,0.90472412109375,-0.4878054,0.056957103
1727832687.3592513,0.91265869140625,-0.42974725,0.058058158
1727832687.3928564,0.91265869140625,-0.37101474,0.05873252
1727832687.4270203,0.91265869140625,-0.31201807,0.058996677
1727832687.4611278,0.91265869140625,-0.25313482,0.058883242
1727832687.4947863,0.91265869140625,-0.1946957,0.058439113
1727832687.5290952,0.91265869140625,-0.13697313,0.05772256
1727832687.5630467,0.91265869140625,-0.08017346,0.056799665
1727832687.5972896,0.91265869140625,-0.024432845,0.055740617
1727832687.6301086,0.91265869140625,0.030183474,0.054616317
1727832687.6634452,0.91265869140625,0.08367902,0.05349555
1727832687.6972957,0.91265869140625,0.13612191,0.052442897
1727832687.7300775,0.91265869140625,0.18763937,0.051517457
1727832687.7633197,0.91265869140625,0.23841156,0.05077219
1727832687.796445,0.75396728515625,0.28842735,0.050015792
1727832687.8300679,0.53173828125,0.3376197,0.049192335
1727832687.86433,0.317474365234375,0.38596463,0.048344955
1727832687.8979273,0.071441650390625,0.43341357,0.047448944
1727832687.9320683,0.0,0.48019433,0.046780776
